Well,Dye Name,Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Reading 11,Reading 12,Reading 13,Reading 14,Reading 15,Reading 16,Reading 17,Reading 18,Reading 19,Reading 20,Reading 21,Reading 22,Reading 23,Reading 24,Reading 25,Reading 26,Reading 27,Reading 28,Reading 29,Reading 30,Reading 31,Reading 32,Reading 33,Reading 34,Reading 35,Reading 36,Reading 37,Reading 38,Reading 39,Reading 40,Reading 41,Reading 42,Reading 43,Reading 44,Reading 45,Reading 46,Reading 47,Reading 48,Reading 49,Reading 50,Reading 51,Reading 52,Reading 53,Reading 54,Reading 55,Reading 56,Reading 57,Reading 58,Reading 59,Reading 60,Reading 61,Reading 62,Reading 63,Reading 64,Reading 65,Reading 66,Reading 67,Reading 68,Reading 69,Reading 70,Reading 71,Reading 72,Reading 73,Reading 74,Reading 75,Reading 76,Reading 77,Reading 78,Reading 79,Reading 80,Reading 81,Reading 82,Reading 83,Reading 84,Reading 85,Reading 86,Reading 87,Reading 88,Reading 89,Reading 90,Reading 91,Reading 92,Reading 93,Reading 94,Reading 95,Reading 96,Reading 97,Reading 98,Reading 99,Reading 100,Reading 101,Reading 102,Reading 103,Reading 104,Reading 105,Reading 106,Reading 107,Reading 108,Reading 109,Reading 110,Reading 111,Reading 112,Reading 113,Reading 114,Reading 115,Reading 116,Reading 117,Reading 118,Reading 119,Reading 120,Reading 121,Reading 122,Reading 123,Reading 124,Reading 125,Reading 126,Reading 127,Reading 128,Reading 129,Reading 130,Reading 131,Reading 132,Reading 133,Reading 134,Reading 135,Reading 136,Reading 137,Reading 138,Reading 139,Reading 140,Reading 141,Reading 142,Reading 143
51,ROX,192892.937500,192622.890625,192603.234375,192764.203125,193019.171875,193134.812500,193268.171875,193390.750000,193538.125000,193632.000000,193634.687500,193708.593750,193811.406250,193989.796875,194025.453125,194081.953125,194065.687500,194131.281250,194173.843750,194209.468750,194220.562500,194313.625000,194383.109375,194344.078125,194330.671875,194400.468750,194492.359375,194513.421875,194473.109375,194416.250000,194322.562500,194078.484375,193659.500000,192885.156250,191559.406250,189285.703125,186007.859375,181973.109375,178052.296875,174594.453125,181264.500000,182254.031250,182879.890625,183354.859375,183719.609375,184059.843750,184195.531250,184508.046875,184874.250000,185325.921875,185662.406250,185967.937500,186212.515625,186443.375000,186748.078125,186963.578125,187233.000000,187382.609375,187534.203125,187706.968750,187937.109375,188155.281250,188226.031250,188467.031250,188645.281250,188888.734375,189032.437500,189309.140625,189482.812500,189663.609375,189890.062500,190129.531250,190394.562500,190606.312500,190718.031250,190786.953125,190936.093750,191155.250000,191357.140625,191445.015625,191569.578125,191533.687500,191613.609375,191688.296875,191923.968750,192040.578125,192136.937500,192105.125000,192088.312500,192182.437500,192429.890625,192630.375000,192662.640625,192738.140625,192778.171875,192895.593750,192926.671875,193024.390625,193127.718750,193240.765625,193387.203125,193503.453125,193553.078125,193529.640625,193523.906250,193581.046875,193668.640625,193720.281250,193691.250000,193763.468750,193882.156250,193967.578125,194318.312500,195176.281250,196686.515625,199334.375000,201229.296875,200475.640625,197243.562500,194660.343750,193521.515625,193290.187500,193201.750000,193233.890625,193237.640625,193228.593750,193233.640625,193252.296875,193320.515625,193427.015625,193684.250000,193847.796875,194037.515625,194305.781250,194760.843750,195160.328125,195424.312500,195434.468750,195246.875000,194919.109375,194596.875000,193781.343750,192298.765625
51,SYBR,115740.703125,113783.593750,112433.351563,111688.968750,111258.843750,110999.851563,110700.359375,110365.125000,110097.640625,109870.773438,109792.515625,109665.937500,109557.664063,109275.218750,109100.812500,108848.445313,108711.242188,108529.367188,108347.523438,108162.226563,108032.039063,107853.000000,107699.679688,107598.453125,107548.125000,107625.273438,107972.195313,108877.640625,110757.890625,114655.992188,122225.601563,137040.234375,164816.968750,215123.031250,299917.625000,426859.750000,586622.625000,751114.187500,888854.875000,996469.125000,972556.687500,935632.062500,905911.437500,884516.062500,868299.812500,855835.687500,845446.625000,836130.500000,827487.250000,819327.125000,811667.062500,804232.250000,796929.062500,789834.687500,782958.187500,776299.625000,769332.687500,762345.062500,755414.937500,748403.000000,741401.562500,734400.125000,727617.187500,720501.125000,713348.500000,706268.562500,699325.437500,692328.437500,684923.500000,677417.750000,669796.312500,662291.562500,654461.625000,646058.312500,637860.937500,629623.875000,621321.250000,612352.937500,603368.750000,594476.187500,585848.625000,577586.687500,569821.062500,562441.687500,555557.875000,548595.687500,541691.062500,534944.500000,528635.312500,522197.687500,515606.281250,509073.437500,502886.000000,496619.656250,490357.343750,484012.125000,477602.500000,471064.812500,464286.781250,457534.343750,450719.656250,443860.062500,436808.062500,429724.406250,422535.062500,415314.187500,407969.468750,400587.437500,393189.937500,385348.656250,376882.000000,367051.843750,354425.531250,335617.156250,305336.687500,251662.578125,176562.734375,102672.890625,56666.636719,39127.113281,35713.808594,35309.984375,35086.320313,34843.492188,34715.003906,34623.035156,34367.976563,34227.429688,34098.570313,34017.550781,33837.734375,33729.757813,33593.597656,33518.156250,33450.386719,33491.707031,33504.703125,33428.324219,33217.687500,32961.625000,32755.671875,32436.556641,32000.896484
52,ROX,191353.750000,190683.062500,190492.796875,190634.718750,190826.281250,190985.546875,191202.390625,191337.656250,191529.515625,191662.093750,191803.937500,191910.671875,191966.734375,192008.250000,192129.812500,192266.765625,192346.046875,192406.421875,192594.015625,192679.453125,192679.750000,192664.484375,192739.765625,192821.468750,192796.187500,192624.671875,192208.312500,191485.218750,190053.140625,187683.546875,184255.031250,180382.718750,176480.718750,173282.093750,170829.593750,169370.140625,168561.718750,168208.515625,167898.890625,167562.265625,176253.796875,177161.015625,177920.531250,178491.343750,178994.296875,179376.421875,179803.796875,180221.046875,180596.875000,180880.375000,181120.812500,181538.312500,181781.484375,182086.265625,182267.625000,182728.812500,183036.250000,183373.062500,183555.250000,183884.703125,184167.765625,184421.593750,184627.390625,184968.687500,185370.078125,185638.109375,185768.718750,185970.078125,186227.265625,186397.500000,186580.015625,186870.578125,187175.281250,187408.328125,187604.625000,187918.796875,188085.609375,188320.765625,188523.937500,188847.296875,189123.500000,189423.250000,189567.562500,189754.359375,190041.718750,190459.890625,190863.609375,191177.921875,191523.718750,191712.953125,192057.484375,192481.359375,193083.437500,193494.656250,193800.171875,194238.718750,194770.453125,195288.484375,195781.406250,196075.859375,196130.250000,196033.093750,195942.812500,195753.203125,195507.218750,195309.593750,195143.218750,194895.000000,194739.187500,194704.687500,194791.484375,195052.015625,195872.656250,197237.984375,199527.125000,202573.828125,203718.125000,201869.703125,198646.921875,196964.812500,196519.109375,196578.687500,196535.750000,196590.484375,196983.640625,196821.625000,195871.921875,194912.109375,194490.343750,194200.828125,193911.062500,193856.656250,193871.406250,193768.781250,193610.625000,193434.906250,193305.750000,193108.296875,193017.062500,192929.531250,192816.078125,192392.109375,191753.812500
52,SYBR,116985.375000,114959.054688,113830.726563,113497.945313,113262.953125,113078.703125,112821.953125,112673.781250,112439.171875,112233.078125,111989.578125,111816.921875,111717.726563,111547.265625,111327.710938,111034.328125,110942.234375,110911.289063,110844.484375,110886.867188,111255.929688,112148.828125,113988.031250,117797.015625,125491.679688,140461.484375,168771.140625,219850.312500,305981.125000,434198.250000,595354.000000,761227.187500,901097.750000,999436.187500,1060191.500000,1094829.125000,1113916.000000,1124520.750000,1131145.000000,1136232.125000,1072738.625000,1038152.750000,1009905.375000,989092.250000,973408.187500,961020.250000,950535.812500,941423.375000,933380.875000,926078.062500,918969.625000,911844.500000,904958.750000,898377.250000,892245.437500,885668.562500,879182.062500,872446.812500,865970.687500,859213.812500,852743.187500,845867.500000,839223.500000,832566.375000,826096.250000,819692.375000,813618.062500,807495.687500,801064.000000,794618.125000,787991.000000,781476.437500,775254.375000,768879.562500,762408.437500,755781.312500,749518.500000,743168.500000,736853.375000,730385.500000,723940.437500,717564.437500,711674.500000,705635.437500,699746.937500,693499.375000,687384.625000,680993.812500,674788.187500,668805.125000,662612.562500,656326.625000,650207.812500,644299.812500,638452.125000,632575.812500,626635.187500,620463.750000,614194.375000,607844.375000,601566.000000,595257.062500,588800.000000,582089.500000,575402.125000,568595.125000,561908.312500,554831.250000,547529.250000,539057.250000,529499.687500,516889.968750,498512.781250,469876.156250,424987.000000,353069.093750,267684.562500,196348.890625,158205.500000,140857.484375,129565.687500,118001.992188,106187.531250,93005.281250,74440.039063,54245.289063,40354.441406,35733.664063,35177.160156,35060.304688,34919.636719,34488.238281,34045.640625,33626.289063,33512.257813,33274.765625,32988.472656,32759.681641,32519.500000,32172.150391,31700.027344,31430.142578,31223.605469
53,ROX,201594.390625,201463.015625,201689.609375,202216.531250,202704.078125,202973.031250,203044.093750,203028.125000,203086.765625,203142.328125,203229.015625,203329.875000,203433.578125,203515.578125,203516.187500,203484.906250,203436.421875,203456.718750,203538.312500,203599.156250,203596.421875,203506.625000,203428.921875,203298.281250,203009.687500,202367.718750,201102.015625,198936.078125,195715.968750,191782.765625,187733.062500,184168.750000,181476.109375,179762.484375,178804.562500,178252.296875,177795.156250,177943.328125,178326.468750,178653.968750,185749.296875,187122.156250,188193.625000,188829.546875,189254.578125,189602.750000,190109.062500,190502.562500,190770.218750,191033.296875,191395.171875,191802.546875,192152.890625,192496.390625,192787.156250,193127.734375,193416.718750,193735.515625,193959.718750,194266.421875,194520.625000,194833.859375,194976.265625,195155.953125,195425.609375,195828.453125,196034.484375,196174.812500,196332.578125,196547.046875,196674.093750,196957.015625,197294.500000,197567.359375,197701.375000,197935.562500,198115.812500,198331.812500,198543.359375,198708.000000,198776.156250,198872.250000,199037.359375,199249.421875,199437.843750,199725.812500,199972.937500,200257.093750,200339.921875,200425.890625,200656.906250,200937.625000,200989.187500,201086.906250,201253.578125,201402.234375,201319.312500,201306.000000,201327.265625,201533.343750,201765.234375,202004.937500,202134.203125,202242.343750,202333.406250,202468.734375,202603.578125,202821.218750,202892.843750,203102.312500,203292.859375,203748.187500,204658.125000,206246.078125,208730.062500,212502.218750,214862.171875,214186.062500,210234.062500,206809.343750,204740.000000,204340.562500,204364.703125,204378.937500,204412.187500,204461.281250,204565.421875,204620.671875,204623.984375,204652.578125,204806.578125,205014.281250,205301.437500,205703.203125,206230.640625,206741.765625,207240.812500,207732.921875,208030.125000,207873.031250,207485.125000,206201.546875,203885.421875
53,SYBR,120339.015625,119053.960938,118285.398438,118011.976563,117671.093750,117403.992188,116973.007813,116661.742188,116335.070313,116127.507813,115829.023438,115504.421875,115436.390625,115359.000000,115306.078125,114889.335938,114459.210938,114277.531250,114639.976563,115534.000000,117232.906250,120875.648438,128092.585938,142200.031250,169046.515625,218145.937500,302116.468750,430573.000000,597948.562500,777656.250000,934614.937500,1048535.187500,1120235.625000,1162048.625000,1185513.375000,1199090.750000,1207347.625000,1212521.500000,1215666.875000,1217809.875000,1147632.750000,1110510.375000,1080664.375000,1059073.000000,1042805.750000,1029741.375000,1018793.750000,1009258.875000,1000705.437500,992550.937500,984752.187500,977176.125000,970176.062500,962972.562500,955960.250000,948795.625000,941841.750000,934724.000000,927905.500000,921234.812500,914326.062500,907039.375000,899821.625000,892917.687500,886147.687500,879183.312500,872252.250000,865298.000000,858285.687500,851373.500000,844865.500000,838137.625000,831135.500000,823996.250000,817371.437500,810466.562500,803698.375000,796814.437500,790104.500000,783324.687500,776571.812500,769640.687500,762813.125000,756073.937500,749640.625000,742971.937500,736324.375000,729556.250000,723215.187500,716829.625000,710260.062500,703471.687500,697042.062500,690418.875000,683455.312500,676402.250000,669659.625000,663241.062500,656821.750000,650009.312500,643073.625000,636266.625000,629647.375000,622772.562500,615665.312500,608709.437500,601726.937500,594402.625000,586854.500000,578671.750000,569090.937500,556455.625000,537850.687500,508109.000000,460753.812500,381029.562500,276057.312500,171268.015625,101208.000000,67776.335938,58078.656250,55263.527344,53169.511719,51126.164063,48744.140625,46004.578125,43852.925781,42798.796875,42523.718750,42052.593750,41564.285156,41123.691406,40674.011719,40140.906250,39616.097656,39210.820313,38703.078125,38159.687500,37270.156250,36379.675781,34903.730469,33067.304688,30842.380859
54,ROX,220257.515625,219851.734375,219832.484375,220151.437500,220483.515625,220720.093750,220792.437500,220841.156250,220949.687500,221068.328125,221125.281250,221108.734375,221159.921875,221240.703125,221330.156250,221335.671875,221313.593750,221306.718750,221339.687500,221320.500000,221341.140625,221368.281250,221350.187500,221220.812500,221097.125000,221053.796875,220906.046875,220507.343750,219691.484375,218262.031250,215813.968750,212360.687500,208046.390625,204090.265625,201028.296875,199070.109375,197363.890625,196184.093750,195820.578125,196308.796875,203711.546875,205087.109375,206150.046875,206876.078125,207423.921875,207993.000000,208415.250000,208727.687500,209157.187500,209602.953125,209940.984375,210153.484375,210516.531250,210935.187500,211230.687500,211492.687500,211792.812500,212071.281250,212417.390625,212717.625000,212995.140625,213254.625000,213565.875000,213815.812500,213886.078125,214139.328125,214423.890625,214666.953125,214960.078125,215320.734375,215589.187500,215643.734375,215802.875000,216049.140625,216298.187500,216529.046875,216714.187500,216895.750000,217160.109375,217448.578125,217653.765625,217941.906250,218178.203125,218315.546875,218259.406250,218462.328125,218675.796875,218897.750000,219183.343750,219388.890625,219487.015625,219580.250000,219835.609375,219963.187500,219952.671875,220014.265625,220084.156250,220233.984375,220382.406250,220462.187500,220490.484375,220625.781250,220816.562500,221060.468750,221190.328125,221396.609375,221532.812500,221671.718750,221746.906250,222063.218750,222441.578125,222921.703125,223739.687500,225184.078125,227202.781250,230519.328125,233224.000000,233243.656250,229517.968750,225487.890625,223118.953125,222664.953125,222601.546875,222503.843750,222408.703125,222471.015625,222587.890625,222761.656250,222878.218750,223108.281250,223347.093750,223700.687500,224156.921875,224748.234375,225484.062500,226243.062500,226993.265625,227407.125000,227569.468750,227419.812500,227069.156250,225612.078125,222857.234375
54,SYBR,128505.593750,126566.554688,125055.164063,124262.500000,123985.710938,123859.796875,123641.281250,123353.984375,123101.578125,122801.203125,122507.226563,122230.625000,122043.515625,121883.328125,121644.398438,121408.984375,121168.078125,120875.828125,120645.390625,120700.000000,121025.414063,121552.929688,122723.554688,125052.484375,129689.773438,138611.750000,155870.875000,188309.968750,247204.093750,346751.187500,496014.156250,684756.250000,881092.687500,1048147.625000,1166602.750000,1238815.000000,1279511.750000,1300895.250000,1311356.125000,1316092.375000,1244345.750000,1202640.000000,1168530.500000,1143675.500000,1125515.375000,1111467.500000,1099969.625000,1089957.000000,1080318.375000,1071340.750000,1062860.750000,1054775.375000,1046546.312500,1038604.125000,1031016.750000,1023326.437500,1015525.687500,1007597.062500,999777.437500,991865.500000,984018.625000,975983.375000,968086.687500,960338.937500,952827.937500,945012.250000,937103.062500,929211.937500,921480.000000,913699.750000,905877.250000,898153.187500,890279.250000,882154.812500,874197.062500,866381.812500,858422.125000,850301.250000,842174.125000,834000.562500,825818.125000,817897.500000,810356.125000,802475.125000,794926.500000,787214.187500,779871.312500,772068.125000,764069.500000,756033.875000,747956.562500,739675.437500,731312.187500,723474.125000,716042.125000,708592.937500,700987.812500,693457.187500,685815.000000,677831.625000,670133.625000,662474.375000,654775.125000,646547.750000,638443.875000,630213.125000,622180.062500,613951.125000,605408.500000,595569.812500,584178.625000,569539.250000,548724.375000,516732.156250,468831.031250,393968.343750,291059.437500,181068.468750,99641.992188,59903.796875,48124.031250,45558.367188,43998.015625,43065.527344,42176.785156,41533.667969,40918.488281,40403.660156,39836.855469,39425.406250,39115.996094,38831.183594,38540.769531,38332.062500,38024.285156,37741.351563,37518.593750,37202.226563,36552.355469,35602.308594,34551.250000,32920.101563,30658.833984
55,ROX,248413.031250,248459.515625,248567.906250,248728.671875,248987.906250,249066.093750,249146.687500,249317.703125,249531.046875,249618.625000,249630.953125,249733.953125,249811.156250,249810.343750,249745.625000,249824.218750,249929.890625,250005.406250,249923.328125,249735.750000,249185.703125,248189.968750,246456.046875,243791.625000,240359.328125,236219.015625,231983.531250,228441.718750,226258.671875,224862.187500,223918.593750,223226.875000,223068.859375,222985.281250,222839.234375,222642.296875,222600.203125,222600.765625,222708.953125,223168.046875,231024.796875,232843.859375,234093.750000,234941.687500,235543.625000,236113.734375,236562.796875,237184.125000,237488.625000,237830.015625,238248.687500,238754.437500,239082.234375,239309.421875,239566.468750,239959.140625,240342.484375,240653.828125,240754.359375,240981.765625,241113.734375,241441.656250,241790.859375,242154.031250,242337.531250,242637.031250,242998.093750,243265.015625,243434.125000,243564.156250,243842.406250,243998.843750,244211.750000,244550.312500,244847.359375,245007.437500,245124.937500,245366.187500,245705.625000,245784.140625,245904.687500,245964.546875,246179.906250,246354.562500,246614.687500,246886.437500,246883.015625,246827.468750,246890.671875,247070.718750,247319.593750,247328.562500,247430.312500,247600.546875,247869.421875,248036.109375,248167.546875,248356.828125,248513.312500,248671.468750,248744.687500,248851.031250,248976.359375,249153.187500,249290.671875,249445.234375,249738.359375,250189.156250,250611.109375,250975.062500,251571.500000,252424.843750,253822.437500,255761.125000,257957.750000,260775.546875,262631.500000,261970.656250,258001.437500,254090.687500,251945.968750,251522.625000,251517.203125,251648.000000,251912.109375,252151.234375,252495.562500,253032.390625,253689.015625,254436.937500,255260.031250,255974.406250,256299.609375,256311.765625,256107.031250,255801.000000,255304.125000,254619.796875,253805.312500,252790.734375,251670.093750,250405.328125,249083.015625
55,SYBR,151969.890625,149502.265625,147918.656250,147243.078125,146909.312500,146646.187500,146435.750000,146181.765625,145964.093750,145742.546875,145667.625000,145527.453125,145477.171875,145650.171875,146270.484375,147548.562500,150222.156250,155765.593750,166841.593750,188356.046875,228606.515625,300818.718750,420555.031250,596072.625000,812129.812500,1029658.500000,1207846.000000,1329395.375000,1401413.625000,1441582.750000,1463737.000000,1477090.750000,1484485.375000,1488830.125000,1491305.750000,1492607.000000,1492629.625000,1490664.000000,1488461.250000,1486469.875000,1400922.125000,1354697.125000,1317592.125000,1290913.625000,1270743.750000,1254716.125000,1241265.875000,1229510.875000,1219255.000000,1209805.500000,1200718.000000,1191392.750000,1182684.750000,1174225.375000,1165934.125000,1157293.625000,1148899.375000,1140590.000000,1132286.750000,1123661.500000,1115250.625000,1106336.875000,1097580.375000,1088970.250000,1080785.750000,1072268.125000,1063608.250000,1055318.000000,1047169.687500,1039147.687500,1030605.187500,1022034.875000,1013543.000000,1005014.125000,996669.125000,988452.500000,980473.375000,972542.937500,964304.562500,956397.562500,948059.687500,939928.312500,931849.625000,924008.875000,916005.750000,907742.500000,899908.250000,892041.812500,884081.812500,875580.625000,866971.250000,858748.687500,850991.812500,843014.937500,834721.750000,826478.500000,818277.687500,810288.375000,802110.625000,793973.625000,785865.812500,778234.562500,770312.125000,761907.625000,752998.000000,744275.062500,735308.875000,725087.875000,713366.062500,699405.375000,681065.875000,656211.500000,620882.250000,570117.312500,500826.468750,407396.562500,292969.968750,179589.625000,100911.625000,64962.832031,55470.011719,53833.945313,53088.398438,52586.125000,52123.617188,51942.480469,51773.140625,51669.875000,51504.492188,51389.500000,51295.000000,51104.304688,50851.035156,50672.582031,50385.625000,49953.722656,49457.953125,49130.851563,48680.402344,48254.210938,47653.296875,46967.214844,46027.292969
56,ROX,269264.531250,268694.031250,268765.312500,269075.156250,269136.968750,269211.250000,269434.250000,269582.281250,269678.687500,269742.093750,269892.968750,270057.000000,270126.125000,270179.250000,270252.250000,270376.437500,270436.531250,270338.750000,270018.781250,269320.781250,268097.062500,266462.000000,263708.000000,259663.828125,254554.796875,249747.921875,246148.046875,243715.562500,242320.031250,241439.046875,241198.843750,240933.750000,240701.906250,240641.781250,240659.500000,240726.609375,240749.328125,240902.765625,240902.703125,240825.343750,250751.406250,252133.312500,253235.218750,254132.578125,254909.234375,255536.250000,255924.453125,256425.875000,256805.281250,257303.421875,257687.656250,258136.656250,258448.203125,258810.859375,259154.843750,259455.562500,259888.625000,260299.734375,260624.859375,260878.234375,261186.437500,261583.109375,261947.906250,262258.500000,262354.593750,262544.343750,262771.187500,262980.906250,263202.812500,263474.281250,263713.375000,263851.062500,264101.468750,264265.843750,264361.312500,264558.000000,264798.656250,265156.656250,265399.156250,265708.781250,265904.375000,266146.468750,266306.593750,266410.687500,266456.250000,266528.312500,266704.343750,266821.187500,266861.093750,266965.000000,267222.218750,267415.656250,267471.437500,267633.468750,267813.000000,268168.468750,268305.468750,268386.312500,268405.312500,268509.187500,268771.312500,269039.375000,269322.312500,269453.718750,269537.875000,269658.906250,269810.343750,270137.718750,270395.187500,271013.343750,271802.187500,272845.562500,274453.125000,276863.687500,279366.812500,282442.312500,283932.781250,282233.937500,277458.843750,273738.656250,272069.937500,271704.437500,271540.093750,271468.500000,271534.062500,271674.906250,271596.687500,271464.187500,271485.812500,271718.718750,271978.437500,272191.781250,272401.093750,272761.593750,273287.062500,274181.031250,275328.218750,276553.468750,277513.687500,278007.531250,278203.937500,276042.625000,270980.875000
56,SYBR,166521.265625,163698.640625,161875.671875,161112.468750,160617.312500,160215.921875,159696.984375,159323.390625,159074.687500,158935.000000,158813.406250,158821.656250,159257.656250,160196.687500,162059.843750,165633.750000,172992.984375,187438.656250,215226.906250,266519.687500,356779.125000,502034.375000,705069.000000,940171.812500,1162468.375000,1334313.250000,1446700.125000,1512506.000000,1549307.500000,1569578.125000,1579772.750000,1585010.500000,1588536.875000,1590641.875000,1590788.500000,1589090.750000,1586958.875000,1584506.500000,1581573.125000,1578371.125000,1482500.500000,1434759.250000,1396278.625000,1368609.500000,1347492.750000,1330810.500000,1316736.875000,1304432.375000,1293357.000000,1283023.000000,1273221.250000,1263371.250000,1253991.125000,1244717.625000,1235859.125000,1226937.250000,1217800.375000,1208411.750000,1199217.875000,1189826.500000,1180489.750000,1171173.250000,1162075.375000,1152939.875000,1143839.000000,1135167.875000,1126638.000000,1118190.000000,1108957.625000,1099788.000000,1090856.750000,1082328.750000,1073471.750000,1064343.250000,1055335.500000,1046465.125000,1037668.687500,1028774.437500,1020071.687500,1011337.375000,1002663.687500,994150.625000,985651.875000,976977.437500,968167.875000,959183.250000,950311.750000,942108.437500,933984.750000,925660.000000,917080.000000,908538.750000,900221.125000,891526.937500,882939.062500,874559.687500,866552.000000,858092.875000,849075.812500,840644.500000,832563.687500,824391.375000,815464.750000,806382.625000,797533.562500,788616.750000,779078.812500,767952.812500,755698.312500,740166.125000,719625.125000,691481.250000,651009.812500,591760.812500,512613.437500,407286.562500,284313.625000,171091.421875,101304.132813,73315.515625,67071.632813,65827.140625,65197.558594,64674.503906,64238.292969,63786.628906,63476.308594,63254.226563,62906.960938,62409.914063,61923.925781,61618.664063,61398.945313,61299.605469,61251.335938,61138.343750,61040.312500,60826.937500,60596.921875,60308.019531,59906.578125,58782.378906,56888.722656
57,ROX,236657.750000,234997.906250,234453.875000,234717.796875,234911.343750,235033.671875,235170.968750,235335.734375,235456.875000,235605.171875,235764.500000,235884.218750,235915.406250,236025.421875,236178.562500,236315.171875,236310.578125,236290.984375,236242.968750,236136.484375,235761.031250,235025.125000,233568.343750,231047.390625,227794.796875,224094.859375,220021.781250,216078.843750,213321.484375,211844.093750,211116.515625,210530.687500,210044.781250,209820.203125,209781.875000,209737.640625,209702.890625,209901.625000,210084.312500,210131.062500,218125.828125,219542.500000,220471.046875,220946.312500,221359.125000,222036.750000,222713.812500,223086.593750,223194.562500,223584.687500,224036.750000,224450.062500,224650.046875,224978.843750,225321.125000,225704.718750,226045.500000,226360.671875,226592.937500,226890.562500,227190.156250,227539.765625,227838.281250,228173.390625,228456.750000,228720.109375,228959.062500,229197.031250,229526.046875,229932.640625,230403.656250,230760.390625,230997.609375,231210.156250,231512.062500,231929.546875,232286.515625,232745.875000,233228.453125,233578.562500,233861.656250,234124.281250,234616.468750,235121.796875,235651.078125,236154.171875,236816.468750,237598.562500,238443.093750,239275.250000,240249.046875,241265.156250,242474.312500,243673.718750,244631.109375,245184.031250,245591.125000,245780.812500,245824.046875,245628.703125,245350.578125,244749.687500,243904.187500,242909.578125,241666.203125,240081.171875,238736.859375,238096.562500,238025.109375,238167.875000,238748.171875,239741.609375,241487.625000,243529.640625,245771.562500,248319.484375,248679.578125,245910.531250,241630.062500,239435.984375,238911.812500,239037.453125,239172.812500,238894.218750,238674.515625,238480.281250,238474.328125,238285.484375,238136.468750,237948.031250,237813.421875,237644.109375,237388.328125,237119.437500,236902.671875,236715.593750,236594.265625,236486.718750,236320.375000,236016.640625,235771.718750,235370.203125,234648.046875
57,SYBR,148309.359375,144524.703125,142830.000000,142698.515625,142508.484375,142394.953125,142263.937500,142113.687500,141762.078125,141447.578125,141239.937500,141115.359375,141211.609375,141319.546875,141771.625000,142632.218750,144665.359375,148745.828125,157137.328125,173307.609375,203742.656250,259401.500000,355143.218750,502144.843750,694105.500000,899810.187500,1079534.125000,1209077.500000,1289014.875000,1333090.250000,1356666.625000,1369986.750000,1377655.875000,1381499.875000,1383137.250000,1383763.750000,1383545.500000,1381666.500000,1378981.250000,1376429.000000,1289662.375000,1247057.750000,1212626.375000,1188086.875000,1169571.250000,1154981.750000,1142576.250000,1132207.250000,1122471.250000,1113205.375000,1104430.375000,1096165.750000,1088055.500000,1079772.625000,1071990.625000,1064208.625000,1056488.000000,1048357.062500,1040418.187500,1032381.437500,1024564.750000,1016540.187500,1008765.375000,1000961.812500,993253.375000,985408.125000,977724.625000,970177.875000,962672.500000,955073.562500,947280.125000,939868.000000,932445.500000,924782.375000,917128.625000,909795.375000,902343.125000,894716.250000,887077.062500,879855.000000,872636.687500,865495.875000,857930.750000,850282.062500,842973.937500,836023.250000,828920.687500,821634.125000,814414.812500,807238.250000,799794.625000,792557.687500,785937.312500,778941.937500,771590.000000,764202.937500,757168.125000,749906.125000,742518.625000,735173.125000,727671.125000,720077.750000,711915.125000,703750.750000,695352.375000,686849.000000,677394.187500,666963.750000,655079.000000,640132.937500,619634.125000,591652.375000,551048.062500,493602.375000,418342.750000,320123.375000,214613.343750,130108.734375,88273.195313,74380.359375,70399.929688,67103.570313,62229.867188,57147.792969,53752.750000,52656.218750,52311.816406,51961.914063,51605.125000,51244.035156,50822.351563,50464.632813,50164.277344,49959.261719,49563.250000,49252.656250,48853.703125,48564.156250,48197.238281,47781.925781,47370.570313,46903.269531,46377.218750
