Well,Dye Name,Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Reading 11,Reading 12,Reading 13,Reading 14,Reading 15,Reading 16,Reading 17,Reading 18,Reading 19,Reading 20,Reading 21,Reading 22,Reading 23,Reading 24,Reading 25,Reading 26,Reading 27,Reading 28,Reading 29,Reading 30,Reading 31,Reading 32,Reading 33,Reading 34,Reading 35,Reading 36,Reading 37,Reading 38,Reading 39,Reading 40,Reading 41,Reading 42,Reading 43,Reading 44,Reading 45,Reading 46,Reading 47,Reading 48,Reading 49,Reading 50,Reading 51,Reading 52,Reading 53,Reading 54,Reading 55,Reading 56,Reading 57,Reading 58,Reading 59,Reading 60,Reading 61,Reading 62,Reading 63,Reading 64,Reading 65,Reading 66,Reading 67,Reading 68,Reading 69,Reading 70,Reading 71,Reading 72,Reading 73,Reading 74,Reading 75,Reading 76,Reading 77,Reading 78,Reading 79,Reading 80,Reading 81,Reading 82,Reading 83,Reading 84,Reading 85,Reading 86,Reading 87,Reading 88,Reading 89,Reading 90,Reading 91,Reading 92,Reading 93,Reading 94,Reading 95,Reading 96,Reading 97,Reading 98,Reading 99,Reading 100,Reading 101,Reading 102,Reading 103,Reading 104,Reading 105,Reading 106,Reading 107,Reading 108,Reading 109,Reading 110,Reading 111,Reading 112,Reading 113,Reading 114,Reading 115,Reading 116,Reading 117,Reading 118,Reading 119,Reading 120,Reading 121,Reading 122,Reading 123,Reading 124,Reading 125,Reading 126,Reading 127,Reading 128,Reading 129,Reading 130,Reading 131,Reading 132,Reading 133,Reading 134,Reading 135,Reading 136,Reading 137,Reading 138,Reading 139,Reading 140,Reading 141,Reading 142,Reading 143
51,SYBR,124369.546875,121477.984375,119741.679688,119095.250000,118679.835938,118415.757813,118304.320313,118358.726563,118523.898438,118848.046875,119615.546875,121228.515625,124529.414063,130876.539063,143309.328125,166809.062500,209870.218750,283888.718750,398519.375000,549864.062500,714934.312500,861903.625000,970534.937500,1040436.875000,1082068.250000,1106457.000000,1120495.750000,1128725.875000,1133865.375000,1137580.750000,1139572.750000,1139866.875000,1139461.875000,1138595.125000,1136950.875000,1134870.250000,1132702.750000,1130526.625000,1128303.875000,1126326.125000,1058150.875000,1024228.562500,996946.437500,976937.562500,961672.125000,949455.375000,939453.437500,930418.250000,922487.750000,915345.187500,908583.312500,901368.437500,894464.250000,887906.250000,881786.812500,875395.375000,868790.937500,862117.562500,855474.750000,849315.937500,842765.187500,836234.562500,829455.500000,823277.125000,816990.875000,810724.437500,804306.500000,797968.500000,791373.187500,784745.062500,778142.937500,771677.562500,765334.125000,759100.125000,752935.437500,746628.750000,740352.500000,733870.437500,727713.812500,721240.000000,715242.062500,709016.750000,703121.875000,696526.437500,690153.875000,684019.500000,678250.375000,672370.312500,666186.250000,660006.937500,653956.437500,648387.625000,642388.437500,636464.250000,630626.750000,624982.375000,618814.750000,612473.875000,606298.500000,600076.250000,593897.125000,587468.437500,581329.625000,574917.625000,568574.062500,562163.312500,555744.000000,549440.937500,542763.750000,535629.875000,527039.750000,515725.125000,498157.562500,470703.406250,421796.187500,343914.562500,249179.671875,165218.609375,113030.132813,88776.609375,79470.742188,73019.976563,67058.882813,60277.394531,52718.597656,47076.710938,44560.839844,43834.007813,43471.226563,42995.941406,42656.320313,42144.507813,41470.496094,40734.820313,40017.343750,39382.851563,38888.636719,38449.496094,38141.472656,37632.398438,37140.816406,36479.003906,35880.492188
52,ROX,184093.703125,182945.890625,182447.671875,182539.531250,182792.437500,183027.203125,183197.000000,183312.078125,183354.265625,183450.984375,183557.375000,183677.390625,183699.187500,183704.500000,183660.906250,183591.093750,183344.734375,182897.609375,181945.453125,180281.000000,177522.078125,173817.640625,169926.531250,166656.984375,164141.796875,162412.234375,161334.906250,160838.640625,160474.375000,160207.312500,160076.000000,159948.390625,159962.703125,159929.015625,160146.609375,160266.828125,160354.953125,160253.796875,160220.593750,160282.687500,168366.593750,169113.875000,169847.953125,170555.890625,171143.203125,171591.546875,172064.484375,172572.625000,172880.234375,173061.750000,173262.515625,173543.562500,173886.531250,174231.609375,174652.828125,174929.890625,175129.875000,175270.078125,175532.453125,175803.515625,176062.031250,176341.812500,176614.531250,176900.250000,177217.078125,177459.281250,177658.828125,177807.265625,178057.375000,178228.890625,178476.453125,178701.593750,178931.781250,179092.968750,179278.093750,179497.109375,179819.171875,180102.203125,180230.671875,180311.609375,180535.906250,180714.875000,180886.890625,181054.140625,181383.062500,181562.296875,181837.062500,182170.062500,182584.781250,182930.765625,183161.031250,183369.265625,183456.734375,183595.187500,183795.500000,184137.718750,184579.093750,184939.718750,185178.828125,185419.750000,185904.343750,186444.609375,186951.296875,187345.546875,187765.609375,188212.593750,188547.859375,188516.843750,188192.281250,187903.750000,187751.187500,187877.484375,188479.062500,189574.453125,191903.625000,194680.671875,196453.203125,195059.500000,191866.281250,188889.281250,187597.187500,187308.546875,187418.437500,187464.328125,187467.875000,187206.875000,187027.125000,186734.890625,186582.984375,186391.968750,186287.000000,186200.687500,186255.906250,186203.890625,186023.812500,185752.953125,185665.546875,185503.281250,185327.656250,185107.328125,185102.218750,184808.156250,184067.843750
52,SYBR,116562.218750,114154.960938,112706.078125,112140.148438,111846.343750,111587.031250,111410.945313,111205.484375,111177.593750,111166.851563,111373.960938,111909.500000,113324.023438,116100.359375,121617.515625,132363.125000,152828.484375,190285.031250,255710.250000,359533.593750,501805.375000,662388.312500,810366.062500,922630.562500,996031.250000,1038799.562500,1062633.750000,1075746.000000,1084051.625000,1089306.250000,1092703.125000,1094568.375000,1095221.750000,1094757.250000,1093324.000000,1091733.375000,1090119.125000,1088733.750000,1087225.875000,1085521.125000,1023797.687500,991526.812500,965257.375000,945655.687500,930641.937500,918471.437500,908445.625000,899481.625000,891946.875000,885096.125000,878767.812500,872304.125000,865704.125000,859038.937500,852674.562500,846811.250000,840820.375000,834603.812500,828292.500000,822360.500000,816429.500000,810481.437500,804486.000000,798353.625000,791934.437500,785709.625000,779879.937500,774084.625000,767976.062500,761655.687500,755097.250000,749056.312500,743348.312500,737865.937500,732005.062500,726170.000000,719993.437500,713707.875000,707917.187500,702491.250000,697231.687500,691531.750000,685559.812500,679619.125000,673755.375000,668089.437500,662506.187500,656784.937500,650961.312500,645046.937500,639684.500000,634176.937500,628759.312500,623276.937500,617815.437500,612266.937500,606260.562500,600076.812500,594078.875000,588348.875000,582221.750000,576079.625000,570196.437500,564492.062500,558505.312500,552332.687500,546237.125000,540277.875000,534134.875000,527212.500000,519027.437500,508071.375000,490953.031250,464284.781250,418065.781250,343562.250000,250630.859375,164658.281250,109453.828125,83278.617188,73886.000000,67408.773438,61126.933594,53866.906250,45977.562500,39683.640625,36527.714844,35651.804688,35403.855469,35167.984375,34717.253906,34297.335938,33879.933594,33618.097656,33192.085938,32824.683594,32371.269531,31967.685547,31663.160156,31371.791016,30705.341797,30007.283203,29699.224609
53,ROX,190692.750000,198386.328125,201689.218750,201455.140625,201210.156250,201211.750000,201499.375000,201657.171875,201764.750000,201755.781250,201817.437500,201894.718750,201933.468750,201859.296875,201652.890625,201330.656250,200783.968750,199831.265625,197918.187500,194898.312500,191199.062500,187178.531250,183433.531250,180492.500000,178590.750000,177523.843750,176869.531250,176476.015625,176109.093750,175978.453125,175858.796875,175818.484375,175746.750000,175670.312500,175659.812500,175808.953125,175983.156250,176067.718750,176073.578125,175946.562500,184456.281250,185579.171875,186576.640625,187363.406250,187995.515625,188464.812500,188921.078125,189316.171875,189446.281250,189727.203125,190199.546875,190623.671875,190844.562500,191106.125000,191466.296875,191763.312500,192074.187500,192390.140625,192708.406250,193001.812500,193394.234375,193727.171875,193906.656250,194033.828125,194156.593750,194333.687500,194438.062500,194826.000000,195091.109375,195336.343750,195498.890625,195812.406250,195966.734375,196014.750000,196212.515625,196480.125000,196714.468750,196868.843750,197072.609375,197308.750000,197542.640625,197715.718750,197762.562500,197855.812500,198145.390625,198406.953125,198492.937500,198578.296875,198767.406250,198979.546875,199127.796875,199247.578125,199387.515625,199582.234375,199769.046875,199881.281250,199937.453125,200122.843750,200236.187500,200318.203125,200325.203125,200520.687500,200652.687500,200996.828125,201181.578125,201268.515625,201195.859375,201362.343750,201642.281250,201810.656250,202028.656250,202461.328125,203427.750000,204604.078125,206935.875000,209941.031250,212067.750000,210856.656250,207714.500000,205122.390625,204315.109375,204224.109375,204221.890625,204335.859375,204348.484375,204084.968750,203784.343750,203628.281250,203565.390625,203623.781250,203723.234375,203848.078125,204012.125000,204259.328125,204570.531250,204897.437500,205450.875000,206047.578125,206632.406250,207155.406250,207864.812500,207286.015625,204761.671875
53,SYBR,108152.312500,114194.968750,119042.578125,121412.953125,121138.945313,121073.570313,121108.867188,121229.132813,121412.070313,121787.984375,122384.500000,123850.351563,127065.218750,133327.359375,145333.078125,168219.921875,210423.609375,283670.875000,399635.531250,557607.125000,735820.312500,900282.187500,1025878.125000,1107580.000000,1155234.125000,1181392.250000,1196463.875000,1205362.750000,1211250.625000,1214539.375000,1216245.875000,1216631.250000,1216533.500000,1216158.750000,1214456.625000,1212336.875000,1209861.750000,1207619.875000,1205768.750000,1205330.000000,1138305.750000,1102180.625000,1072922.750000,1051321.125000,1034646.625000,1021527.187500,1010498.750000,1000799.687500,992593.687500,985049.375000,977679.500000,970413.375000,963329.312500,956207.125000,949360.062500,942909.875000,936416.750000,929511.750000,922474.875000,915701.875000,908883.500000,902168.000000,895352.937500,888684.375000,882123.375000,875579.562500,868989.375000,861963.250000,855274.062500,848401.875000,841595.437500,834729.375000,828259.875000,822017.937500,815326.187500,808460.000000,801834.312500,795432.312500,789010.437500,782185.562500,775714.187500,769057.125000,762526.125000,756106.250000,749727.750000,743391.687500,737085.062500,730630.375000,724103.875000,717753.312500,711525.250000,705153.250000,699015.125000,692767.500000,686328.437500,679644.625000,673157.000000,666558.125000,660268.000000,653921.062500,647309.750000,640368.187500,633618.750000,626930.187500,620377.000000,613816.875000,607184.250000,600462.562500,593493.625000,586397.375000,578221.437500,567523.187500,550706.500000,524921.375000,481128.843750,408056.093750,314528.312500,228540.812500,175721.312500,151540.015625,141519.859375,133426.828125,125183.367188,115483.585938,105223.523438,96901.851563,92117.578125,89652.835938,87915.757813,86231.765625,84563.304688,82869.367188,80915.460938,78895.507813,76680.125000,74149.648438,70679.335938,66081.031250,60652.433594,54944.125000,47591.347656,39699.519531,32449.480469
54,ROX,223770.468750,220236.500000,217999.609375,217156.546875,216888.843750,216821.203125,216811.265625,216845.781250,216819.046875,216802.031250,216811.859375,216904.906250,216889.921875,216912.046875,216894.625000,216999.906250,217006.531250,216771.578125,216226.828125,215316.765625,213608.500000,210686.484375,206785.890625,202329.515625,198593.406250,195813.781250,193924.531250,192378.484375,191666.187500,191399.453125,191202.906250,190837.906250,190558.046875,190458.125000,190459.843750,190518.765625,190596.468750,190824.015625,190922.765625,190816.468750,198193.312500,199720.578125,200878.015625,201632.718750,202265.390625,203010.000000,203608.796875,204021.000000,204282.531250,204737.593750,205117.390625,205407.156250,205693.515625,206053.265625,206429.656250,206686.656250,207050.750000,207365.812500,207698.265625,207937.062500,208242.578125,208364.953125,208621.031250,208845.000000,209198.375000,209361.984375,209587.765625,209789.531250,210162.218750,210577.203125,210813.218750,210912.093750,211097.218750,211237.046875,211367.109375,211418.390625,211812.343750,212066.109375,212292.468750,212364.312500,212560.796875,212681.750000,212882.765625,213074.265625,213379.328125,213458.406250,213568.828125,213705.890625,214057.406250,214264.937500,214221.515625,214148.640625,214299.296875,214513.875000,214720.015625,215025.109375,215304.765625,215407.218750,215331.953125,215479.156250,215727.312500,216017.718750,216156.468750,216304.187500,216369.265625,216440.218750,216589.218750,216774.312500,217002.031250,217210.343750,217540.625000,217922.390625,218656.718750,219952.515625,222109.750000,225221.671875,227493.656250,226636.171875,223371.796875,220574.140625,219710.406250,219737.875000,219858.250000,219928.250000,219971.984375,219908.296875,219657.250000,219502.562500,219633.421875,219922.078125,220201.906250,220361.968750,220605.984375,220918.687500,221506.468750,222172.000000,223033.468750,223950.046875,224795.859375,225211.218750,225646.703125,224147.703125,220004.453125
54,SYBR,130843.867188,126239.367188,123588.164063,122651.289063,122206.554688,121865.953125,121673.187500,121531.773438,121451.703125,121456.562500,121483.695313,121622.406250,122137.710938,123511.078125,126349.117188,131940.375000,142743.125000,163554.406250,202452.093750,271486.968750,384230.656250,545374.750000,738609.625000,927967.000000,1080053.125000,1182437.625000,1244324.625000,1280114.375000,1300520.000000,1312016.250000,1319142.625000,1323596.750000,1325638.125000,1325750.750000,1325214.625000,1323957.250000,1322089.875000,1319473.500000,1316317.000000,1312625.625000,1245573.500000,1205996.250000,1173648.375000,1149536.000000,1131014.125000,1116236.750000,1104411.500000,1094357.625000,1085282.750000,1076414.375000,1068162.375000,1060218.250000,1052397.125000,1044630.187500,1037257.375000,1030201.062500,1023034.562500,1015461.437500,1007531.125000,1000067.187500,992760.187500,985721.562500,978215.937500,970767.062500,963055.625000,955739.375000,948431.312500,941217.750000,933488.000000,925479.375000,917975.000000,910774.000000,903437.500000,896164.187500,889372.312500,882413.750000,874620.562500,866662.250000,859048.187500,851806.500000,844807.250000,837926.937500,830746.937500,823365.375000,815872.437500,808823.812500,801679.750000,794642.312500,787579.812500,780750.125000,773767.125000,766703.500000,759656.437500,752648.375000,745608.312500,738345.750000,731277.500000,724284.000000,717348.812500,709780.625000,702298.250000,694755.812500,687707.687500,680437.312500,673321.375000,665817.562500,658367.812500,650863.000000,643362.375000,635259.125000,625941.500000,614297.187500,597615.812500,571847.312500,529896.250000,459487.375000,366500.718750,277121.500000,220861.359375,195665.203125,185867.296875,178077.375000,170142.125000,161082.828125,151493.734375,143398.000000,137963.812500,134544.687500,131611.765625,128491.453125,125195.671875,122030.679688,118774.500000,115599.304688,112051.164063,107965.937500,102306.359375,94360.671875,84213.250000,73349.882813,60434.687500,45121.414063,28135.169922
55,ROX,243868.609375,241546.703125,240405.500000,240260.843750,240420.406250,240559.734375,240671.437500,240858.031250,241153.546875,241377.937500,241434.531250,241491.109375,241479.812500,241428.906250,241301.328125,241102.390625,240519.062500,239292.812500,236967.406250,233718.859375,229986.187500,225930.750000,222132.718750,218991.984375,216965.546875,215645.187500,214776.312500,214258.484375,214086.281250,213940.078125,213822.593750,213668.968750,213837.828125,213726.031250,213935.718750,214092.734375,214275.843750,214132.687500,214249.109375,214614.453125,222404.515625,223771.828125,224982.156250,225922.718750,226618.046875,227149.656250,227625.250000,228165.078125,228576.562500,229061.062500,229370.609375,229699.250000,229954.265625,230281.953125,230612.250000,230968.093750,231358.703125,231737.421875,232041.906250,232284.421875,232515.078125,232831.218750,233083.875000,233371.437500,233656.031250,233919.687500,234036.015625,234351.593750,234603.125000,234869.109375,235099.375000,235451.125000,235783.562500,236051.343750,236361.609375,236520.109375,236648.468750,236701.437500,236939.406250,237201.593750,237359.765625,237406.171875,237613.140625,237874.609375,238050.718750,238096.750000,238318.062500,238510.562500,238648.890625,238853.781250,239236.421875,239399.781250,239485.406250,239644.328125,239909.750000,240041.109375,240091.812500,240161.796875,240273.812500,240440.578125,240632.843750,240817.687500,241083.375000,241382.171875,241581.984375,241671.046875,241896.718750,242271.156250,242582.687500,242631.843750,242792.187500,243288.093750,244299.359375,245710.156250,248299.828125,252257.843750,255524.421875,255302.312500,251866.656250,248451.859375,246946.546875,246876.406250,247259.109375,247943.375000,248637.437500,249034.203125,249230.625000,249370.875000,249353.812500,249240.734375,248964.890625,248553.796875,247987.843750,247501.593750,246861.640625,245980.125000,244836.593750,243915.250000,243376.890625,243119.906250,242909.750000,242564.218750,242066.171875
55,SYBR,161166.609375,156790.359375,154429.093750,153742.062500,153390.546875,153247.250000,153199.437500,153174.093750,153197.875000,153622.484375,154514.296875,156383.000000,160088.500000,167439.562500,181742.296875,208977.625000,259148.640625,346410.187500,484460.218750,672332.312500,884675.750000,1080231.750000,1227970.500000,1323521.750000,1380131.375000,1413060.375000,1432353.000000,1444435.500000,1452010.375000,1456385.875000,1458625.125000,1459942.750000,1459921.125000,1459531.125000,1457660.750000,1455716.375000,1453076.750000,1451251.000000,1448941.250000,1446504.375000,1369622.250000,1324771.250000,1288368.375000,1261464.000000,1241262.125000,1225044.875000,1211670.000000,1199813.125000,1189576.500000,1180129.750000,1171382.750000,1162889.750000,1154401.000000,1145784.625000,1137345.375000,1129085.625000,1120872.500000,1112481.250000,1103882.250000,1095728.125000,1087695.500000,1079934.500000,1071840.875000,1063737.375000,1055241.125000,1046821.625000,1038729.062500,1030735.187500,1022748.562500,1014573.250000,1006268.375000,998132.875000,990106.375000,982435.250000,974568.125000,966668.687500,958480.062500,950236.750000,942239.812500,934311.125000,926458.437500,918456.625000,910722.937500,903091.437500,895314.062500,887580.687500,879993.875000,872413.750000,864626.875000,856969.562500,849143.687500,841389.937500,833656.500000,825965.750000,818174.437500,810437.437500,802960.125000,795312.875000,787601.187500,779871.687500,771997.125000,763774.625000,755461.562500,747278.437500,739313.000000,731212.312500,722938.125000,714658.937500,706470.125000,697888.125000,687988.375000,675168.250000,656549.500000,627668.812500,579340.000000,495587.875000,382451.218750,265672.125000,183367.515625,140265.031250,123636.281250,113019.101563,103130.437500,91744.796875,78893.843750,67695.148438,61461.562500,59538.957031,59310.113281,58792.351563,58046.968750,57443.394531,56904.046875,56086.320313,55075.207031,54087.441406,53226.007813,52238.367188,51364.757813,50402.781250,49386.378906,48315.734375,47358.464844
56,ROX,264112.343750,263314.406250,263176.937500,263487.312500,263930.937500,265619.593750,267255.437500,268013.375000,267504.718750,267239.812500,266975.187500,266740.687500,266666.625000,266710.312500,266703.375000,266659.906250,266542.468750,266323.531250,265622.875000,264205.625000,262354.062500,259505.812500,255173.750000,249836.500000,245234.031250,241914.640625,239496.593750,238100.921875,237479.390625,237130.718750,236744.593750,236368.703125,236251.250000,236253.156250,236332.171875,236434.062500,236581.296875,236757.484375,236770.859375,236733.218750,245801.640625,247406.218750,248743.265625,249775.890625,250586.671875,251264.109375,251966.984375,252602.843750,253049.484375,253433.265625,253826.125000,254316.078125,254791.625000,255285.000000,255783.718750,256147.703125,256356.203125,256572.812500,256969.562500,257294.375000,257682.078125,258166.921875,258676.890625,258862.234375,258986.468750,259124.484375,259348.968750,259537.953125,259759.046875,260078.078125,260535.250000,260762.859375,260826.921875,261051.828125,261501.125000,261885.593750,262056.859375,262315.906250,262410.750000,262577.125000,262715.062500,262968.062500,263266.843750,263520.125000,263692.343750,263914.687500,264175.343750,264490.156250,264581.031250,264764.000000,265032.187500,265551.437500,265939.343750,266189.843750,266359.687500,266574.218750,266717.437500,266953.593750,267159.406250,267418.062500,267544.000000,267672.968750,267856.250000,268130.156250,268393.218750,268597.500000,268809.187500,268942.375000,269263.062500,269464.250000,270002.250000,270776.937500,272149.375000,273747.437500,277190.250000,280879.718750,282330.343750,279594.687500,276124.031250,274114.250000,273843.468750,273854.875000,274191.593750,274848.937500,275553.250000,276167.781250,276798.375000,277502.812500,278177.968750,278612.593750,278820.093750,278779.812500,278503.062500,277747.343750,276626.593750,275374.906250,273792.562500,272395.468750,271438.437500,270972.375000,271348.437500,270776.875000,268357.625000
56,SYBR,159407.750000,156919.687500,155295.890625,154622.375000,154338.000000,155695.125000,157359.890625,158543.812500,158229.031250,158086.359375,157997.078125,158318.890625,159165.984375,161119.031250,165323.234375,173915.593750,190744.578125,222446.562500,280483.187500,380789.593750,537475.750000,747225.437500,979736.750000,1189593.000000,1346112.500000,1446543.250000,1506589.875000,1540928.625000,1560911.750000,1573333.875000,1581627.500000,1586342.000000,1588286.625000,1588665.375000,1588321.750000,1586472.250000,1584038.125000,1580716.500000,1577965.125000,1575117.375000,1487637.500000,1439805.875000,1401228.375000,1372920.125000,1351212.000000,1333525.250000,1318914.500000,1306255.875000,1295517.375000,1285044.875000,1275170.875000,1265154.750000,1255843.000000,1246545.875000,1237574.250000,1228637.000000,1219878.750000,1210942.125000,1201757.375000,1192738.125000,1183498.000000,1174327.875000,1165312.750000,1156594.000000,1147870.500000,1139191.750000,1130449.625000,1121583.125000,1112566.875000,1103587.250000,1094273.375000,1085269.500000,1076234.750000,1067426.625000,1058427.875000,1049739.500000,1041020.125000,1032226.812500,1023743.750000,1015186.562500,1006725.500000,998371.750000,989961.562500,981514.750000,973063.000000,964794.437500,956342.500000,947324.687500,938518.687500,930266.000000,922638.000000,914616.562500,906273.750000,897884.000000,889522.937500,881317.187500,873279.187500,864963.812500,856552.125000,848064.937500,839502.687500,830811.125000,822181.125000,813604.375000,804583.062500,795398.750000,786105.625000,777461.625000,768685.562500,759231.687500,747166.187500,730764.375000,705687.937500,667636.812500,603234.125000,503536.000000,388313.937500,296750.343750,248069.578125,227209.484375,215596.406250,204780.890625,193267.593750,180117.781250,167230.765625,158040.375000,153113.531250,150420.109375,147808.203125,145291.468750,142660.734375,139953.281250,136933.078125,133735.593750,130110.390625,125353.085938,118883.726563,110529.484375,101095.476563,91495.015625,79567.132813,67126.429688,55830.390625
57,ROX,234129.687500,233782.250000,233796.062500,233950.640625,234058.984375,234189.984375,234387.562500,234515.546875,234690.953125,234837.359375,235047.265625,235198.140625,235286.640625,235342.906250,235387.703125,235455.265625,235492.500000,235540.828125,235427.062500,235053.875000,234395.062500,232943.656250,230367.187500,227068.109375,223291.968750,219307.625000,215556.968750,212958.281250,211326.875000,210421.921875,209753.937500,209311.515625,208860.953125,208583.906250,208482.750000,208637.812500,208758.968750,208839.750000,209097.187500,209600.140625,217277.515625,218355.500000,219415.093750,220216.250000,220874.546875,221307.812500,221711.812500,222090.406250,222723.421875,223238.640625,223626.953125,224018.453125,224433.906250,224898.343750,225289.812500,225618.921875,225808.218750,226034.312500,226378.078125,226687.390625,227124.015625,227481.734375,227768.531250,227944.593750,228127.328125,228577.281250,229063.671875,229626.609375,229922.578125,230186.671875,230380.015625,230744.671875,231214.968750,231635.593750,232059.031250,232437.718750,233020.640625,233637.406250,234252.343750,234646.578125,235325.781250,236059.687500,236813.531250,237516.343750,238430.671875,239380.171875,240316.828125,241448.781250,242518.234375,243589.343750,244376.421875,244949.312500,245144.984375,245230.000000,245237.218750,245144.546875,244811.062500,244528.640625,244006.656250,243254.328125,242243.484375,240977.453125,239350.515625,238081.046875,237511.500000,237428.421875,237407.046875,237464.218750,237563.640625,237765.640625,238208.671875,238962.328125,240308.218750,242234.000000,245767.609375,248524.406250,248624.765625,245239.343750,242249.187500,240712.562500,240433.359375,240264.125000,240206.140625,240177.203125,240013.078125,239748.687500,239528.343750,239376.828125,239243.125000,239069.687500,238884.171875,238704.546875,238593.921875,238477.843750,238279.281250,238088.468750,238113.015625,238107.796875,237796.031250,237327.703125,237569.453125,237122.375000,235186.343750
57,SYBR,144731.781250,142038.515625,140272.562500,139449.000000,138973.921875,138781.656250,138626.343750,138449.859375,138282.390625,138241.296875,138118.500000,137983.781250,138135.906250,138683.796875,139725.281250,141931.015625,146384.921875,155187.828125,172248.156250,204670.468750,263219.437500,362660.937500,513152.000000,706618.875000,910340.937500,1085698.625000,1211501.625000,1290516.000000,1336611.875000,1362643.250000,1377527.250000,1386342.125000,1392588.125000,1396300.250000,1397710.625000,1397358.250000,1396651.625000,1394708.625000,1391793.125000,1388570.750000,1306823.375000,1264701.125000,1230154.000000,1204657.500000,1185136.875000,1169490.750000,1156821.875000,1145916.125000,1135953.000000,1126717.875000,1118389.250000,1110026.750000,1101444.750000,1093072.125000,1084848.750000,1076771.500000,1068742.500000,1061114.000000,1053188.250000,1045366.187500,1037083.625000,1028886.937500,1020863.000000,1013162.312500,1005842.562500,998200.000000,990592.750000,982543.750000,974721.562500,966937.500000,959460.625000,951865.062500,944112.062500,936632.250000,929108.312500,921638.125000,913875.812500,905984.687500,898422.187500,891453.875000,884209.375000,876805.312500,869746.687500,862710.312500,855123.375000,847892.250000,841038.187500,833945.750000,826729.937500,819626.750000,812455.125000,804998.875000,797319.000000,789849.000000,782517.687500,775191.875000,767573.437500,759601.750000,751876.687500,744248.437500,736062.812500,727419.437500,719122.562500,711214.312500,703124.187500,695073.625000,686926.437500,678853.625000,670416.500000,660832.375000,648583.000000,631103.437500,603930.125000,562316.312500,491691.031250,391313.031250,286492.906250,213679.484375,178739.359375,164126.875000,155048.640625,147469.921875,141211.593750,135448.859375,130121.625000,126156.265625,123375.523438,120952.132813,118566.468750,116362.593750,114087.492188,111663.976563,109251.015625,106701.804688,103647.328125,99543.593750,93721.687500,86273.093750,78201.343750,70516.890625,61058.625000,51552.402344,43316.566406
58,ROX,227584.203125,226252.593750,225565.156250,225483.718750,225551.515625,225801.093750,225979.750000,226093.281250,226224.640625,226376.218750,226455.671875,226595.437500,226685.937500,226715.500000,226573.187500,226463.015625,226217.609375,225755.625000,224717.312500,222740.015625,220441.875000,217342.265625,213627.750000,209609.906250,206924.406250,205190.656250,204044.609375,203264.296875,202883.625000,202480.859375,202144.531250,201975.687500,202041.828125,202027.046875,202094.437500,202393.265625,202652.765625,202810.437500,202691.468750,202433.140625,210422.578125,211123.765625,211747.640625,212438.437500,212792.125000,213348.265625,213731.812500,214194.812500,214499.718750,214823.359375,215080.656250,215351.328125,215738.390625,216089.750000,216234.453125,216371.656250,216730.140625,217095.468750,217396.906250,217616.718750,217917.343750,218216.671875,218508.812500,218722.984375,218887.671875,219224.015625,219519.562500,219832.531250,219892.234375,220168.812500,220486.656250,220990.671875,221285.718750,221509.578125,221742.906250,221961.656250,222232.312500,222595.843750,222915.218750,223103.093750,223236.312500,223631.812500,224092.875000,224555.734375,225051.609375,225475.296875,225831.562500,226193.796875,226631.406250,227253.296875,227830.890625,228465.078125,228987.593750,229607.375000,230306.140625,231273.406250,232316.000000,233200.000000,233750.656250,234047.609375,234154.343750,234155.687500,234054.578125,233933.390625,233615.765625,233086.250000,232164.406250,231050.437500,229596.375000,228367.578125,227692.578125,228015.234375,229301.890625,231737.703125,235275.578125,236949.703125,235454.984375,231421.734375,228493.359375,227224.671875,227134.484375,227163.781250,227233.375000,227405.906250,227472.687500,227409.640625,227330.343750,227375.828125,227469.562500,227498.250000,227365.390625,227294.265625,227296.906250,227274.046875,227015.593750,226693.828125,226488.703125,226300.609375,226003.703125,225651.578125,225571.531250,224925.171875,223416.453125
