Well,Dye Name,Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Reading 11,Reading 12,Reading 13,Reading 14,Reading 15,Reading 16,Reading 17,Reading 18,Reading 19,Reading 20,Reading 21,Reading 22,Reading 23,Reading 24,Reading 25,Reading 26,Reading 27,Reading 28,Reading 29,Reading 30,Reading 31,Reading 32,Reading 33,Reading 34,Reading 35,Reading 36,Reading 37,Reading 38,Reading 39,Reading 40,Reading 41,Reading 42,Reading 43,Reading 44,Reading 45,Reading 46,Reading 47,Reading 48,Reading 49,Reading 50,Reading 51,Reading 52,Reading 53,Reading 54,Reading 55,Reading 56,Reading 57,Reading 58,Reading 59,Reading 60,Reading 61,Reading 62,Reading 63,Reading 64,Reading 65,Reading 66,Reading 67,Reading 68,Reading 69,Reading 70,Reading 71,Reading 72,Reading 73,Reading 74,Reading 75,Reading 76,Reading 77,Reading 78,Reading 79,Reading 80,Reading 81,Reading 82,Reading 83,Reading 84,Reading 85,Reading 86,Reading 87,Reading 88,Reading 89,Reading 90,Reading 91,Reading 92,Reading 93,Reading 94,Reading 95,Reading 96,Reading 97,Reading 98,Reading 99,Reading 100,Reading 101,Reading 102,Reading 103,Reading 104,Reading 105,Reading 106,Reading 107,Reading 108,Reading 109,Reading 110,Reading 111,Reading 112,Reading 113,Reading 114,Reading 115,Reading 116,Reading 117,Reading 118,Reading 119,Reading 120,Reading 121,Reading 122,Reading 123,Reading 124,Reading 125,Reading 126,Reading 127,Reading 128,Reading 129,Reading 130,Reading 131,Reading 132,Reading 133,Reading 134,Reading 135,Reading 136,Reading 137,Reading 138,Reading 139,Reading 140,Reading 141,Reading 142,Reading 143
42,SYBR,137864.500000,136132.156250,134936.000000,134319.750000,133961.359375,133742.687500,133447.156250,133094.984375,132868.093750,132684.218750,132546.500000,132316.156250,132208.546875,132032.906250,131937.484375,131760.843750,131802.125000,132054.000000,132771.343750,134205.390625,137310.000000,143638.625000,155708.625000,178679.671875,221191.453125,295649.218750,414392.375000,578407.250000,766754.750000,942974.687500,1077977.125000,1165827.500000,1217378.000000,1246992.875000,1264532.250000,1275331.500000,1281753.250000,1284733.250000,1285974.375000,1286598.625000,1215997.250000,1176601.375000,1145276.625000,1122867.500000,1105970.000000,1092312.750000,1081283.750000,1071793.375000,1062786.625000,1054231.000000,1045997.125000,1038192.437500,1030346.125000,1022797.312500,1015498.000000,1008181.687500,1000749.500000,992964.562500,985531.312500,977725.687500,970105.562500,962162.437500,954508.812500,946974.750000,939864.375000,932584.125000,924991.125000,917559.125000,909975.062500,902543.437500,895079.562500,887815.750000,880584.187500,873464.625000,866310.500000,858875.687500,851499.312500,844507.437500,837547.875000,830406.937500,822756.125000,815312.750000,808189.750000,801090.437500,793960.000000,786740.750000,779762.000000,772889.812500,765805.187500,758832.375000,751943.625000,745301.875000,738591.437500,731592.250000,724806.562500,717929.187500,711121.687500,704085.187500,697250.000000,690200.187500,683051.000000,675978.375000,668917.625000,661663.937500,654506.687500,647371.437500,639912.812500,632187.937500,624480.250000,616336.875000,606158.750000,591972.500000,569963.062500,534204.000000,476078.812500,388767.906250,288734.875000,209108.625000,168279.578125,153742.281250,147134.906250,141684.500000,136164.968750,130054.164063,123630.156250,117967.984375,113861.250000,110725.234375,107385.000000,102797.820313,94962.375000,82909.742188,70789.367188,60153.753906,51504.480469,44862.132813,42096.527344,41511.703125,40873.804688,40205.371094,39487.929688,39868.843750,41622.539063
43,ROX,242481.484375,241642.890625,241436.250000,241832.000000,242283.390625,242655.093750,242946.515625,243164.140625,243321.031250,243377.281250,243435.265625,243461.390625,243586.171875,243689.500000,243682.281250,243454.312500,242992.375000,241896.375000,239899.531250,237656.531250,234494.093750,230552.609375,226379.359375,223477.375000,221480.328125,220147.437500,219426.703125,219088.359375,218791.093750,218506.140625,218331.781250,218371.906250,218272.875000,218135.000000,218139.640625,218539.812500,218725.859375,218749.015625,218563.031250,218383.140625,226300.937500,227961.640625,229023.890625,229674.296875,230201.531250,230702.921875,231163.453125,231521.078125,231935.953125,232237.593750,232780.343750,233223.859375,233565.515625,233724.546875,233978.078125,234336.890625,234464.531250,234699.375000,234917.296875,235193.765625,235288.968750,235558.000000,235803.125000,236080.437500,236189.093750,236426.859375,236568.640625,236816.125000,236981.968750,237206.218750,237325.906250,237505.109375,237685.125000,237926.109375,237955.890625,238005.843750,238032.671875,238289.562500,238555.578125,238799.718750,239028.171875,239277.671875,239478.203125,239503.687500,239592.875000,239926.093750,240159.390625,240176.046875,240237.468750,240469.500000,240619.609375,240502.671875,240436.015625,240413.625000,240500.078125,240679.781250,240840.875000,240939.796875,241088.062500,241240.765625,241319.625000,241304.015625,241473.265625,241643.140625,241871.750000,241985.031250,242069.921875,242184.875000,242524.031250,243042.906250,243739.953125,244587.375000,246250.078125,248533.218750,250874.828125,253416.093750,254022.671875,251354.140625,246608.718750,243638.687500,242861.921875,242891.875000,242942.750000,242926.703125,243000.437500,243276.312500,243423.546875,243632.906250,243787.562500,244224.234375,244791.515625,245604.578125,246350.734375,247140.593750,248024.921875,248949.828125,249586.890625,249798.875000,249660.343750,249216.546875,247175.000000,244559.328125,242403.203125
43,SYBR,154763.453125,152035.359375,150276.562500,149446.187500,149074.984375,148790.468750,148527.234375,148312.968750,148347.906250,148630.328125,149341.937500,150928.906250,154276.937500,161020.359375,174320.250000,199811.484375,247018.031250,330392.000000,464366.375000,651397.437500,869429.687500,1076325.625000,1236562.625000,1340336.125000,1400902.375000,1434824.375000,1453799.750000,1464170.125000,1469956.375000,1473953.500000,1475748.375000,1476177.875000,1475488.875000,1474640.375000,1472435.125000,1469821.500000,1467540.250000,1464910.000000,1461906.000000,1459050.875000,1373452.125000,1329147.500000,1293528.625000,1268253.750000,1249212.625000,1234181.500000,1221331.750000,1210345.500000,1200079.875000,1190270.750000,1180717.375000,1171794.125000,1163595.750000,1155288.250000,1146680.625000,1137845.000000,1129425.125000,1121021.750000,1112700.875000,1104123.875000,1095508.875000,1086811.500000,1078080.750000,1069456.750000,1061041.125000,1052652.375000,1044251.000000,1035861.937500,1027428.687500,1018787.750000,1010305.750000,1001963.750000,994138.812500,985940.250000,977793.000000,969374.562500,961434.062500,953230.000000,945186.375000,937056.500000,928762.187500,920409.812500,912503.500000,904561.125000,896561.000000,888207.937500,880398.812500,872916.875000,865484.625000,857424.812500,849005.125000,840825.750000,833160.625000,825496.500000,817596.812500,809506.250000,801478.375000,793418.312500,785571.937500,777744.875000,769774.625000,761722.437500,753733.562500,745681.437500,737378.250000,728893.375000,720127.375000,710274.125000,698565.500000,683943.375000,664862.187500,638129.500000,597728.312500,537184.750000,457532.125000,354550.500000,238846.734375,140590.093750,87104.960938,70341.031250,66616.093750,65753.164063,65198.066406,64745.292969,64347.101563,63884.019531,63331.753906,62652.417969,61888.972656,61154.679688,60141.035156,58959.914063,57662.261719,56574.949219,55444.507813,54019.421875,52513.753906,51183.964844,50127.878906,49071.703125,47807.250000,47837.605469,49783.949219
44,ROX,205213.875000,204746.296875,204615.812500,204819.468750,205135.187500,205428.031250,205671.906250,205864.406250,206061.281250,206213.703125,206329.906250,206382.812500,206476.906250,206548.421875,206447.750000,206033.578125,205144.406250,203415.437500,200547.578125,196789.937500,192712.390625,189501.046875,187363.859375,186208.843750,185240.296875,184691.828125,184282.734375,184228.468750,184080.187500,184048.343750,183968.343750,184129.671875,184196.437500,184225.812500,184440.765625,184714.031250,184810.125000,184731.843750,184669.546875,184581.781250,191813.734375,192511.531250,192904.031250,193119.421875,193409.546875,193716.015625,194031.468750,194404.218750,194791.687500,195084.750000,195169.312500,195314.093750,195588.375000,195971.359375,196272.984375,196609.812500,196827.968750,197063.984375,197321.687500,197600.984375,197723.062500,197861.421875,198056.031250,198289.343750,198392.453125,198626.437500,198861.875000,199082.921875,199245.953125,199425.906250,199739.343750,199908.078125,200092.968750,200074.031250,200200.359375,200415.718750,200785.500000,201188.875000,201441.828125,201601.046875,201767.921875,201962.890625,202127.484375,202306.250000,202612.421875,202864.828125,203050.578125,203160.609375,203325.265625,203497.046875,203686.750000,203835.781250,203966.921875,204107.812500,204270.625000,204368.625000,204436.812500,204525.031250,204857.781250,205177.140625,205496.125000,205592.156250,205627.968750,205576.250000,205713.015625,205940.187500,206175.187500,206232.171875,206470.671875,206797.968750,207508.578125,208384.484375,210020.609375,212071.328125,214275.281250,216604.640625,216902.531250,214336.562500,210296.156250,208042.406250,207448.265625,207299.796875,207187.234375,207026.750000,206973.328125,206907.531250,206786.421875,206614.796875,206479.796875,206436.968750,206426.937500,206378.765625,206273.328125,206213.765625,206181.843750,206132.750000,206064.312500,205998.359375,205888.937500,205790.078125,205602.453125,205212.515625,204623.187500
44,SYBR,138860.390625,135967.234375,134507.671875,134123.375000,133867.312500,133625.406250,133509.656250,133474.703125,133736.890625,134431.906250,135966.890625,138929.765625,144832.406250,156317.500000,178632.250000,219920.203125,292498.843750,408659.937500,569427.000000,753470.000000,925231.562500,1056842.250000,1142179.875000,1191342.000000,1218079.000000,1233042.500000,1241608.875000,1246288.125000,1248462.750000,1249808.750000,1250420.625000,1249936.875000,1248537.375000,1246810.750000,1244726.000000,1242716.500000,1240581.625000,1238647.750000,1236392.375000,1234066.375000,1157252.500000,1120204.625000,1090511.250000,1069239.750000,1053187.375000,1040548.625000,1030123.687500,1020940.875000,1012155.500000,1003579.500000,995810.937500,988363.875000,981287.437500,973813.625000,966604.750000,959431.750000,952689.125000,945785.375000,938949.500000,932151.000000,925359.375000,918246.375000,910901.937500,903939.312500,896908.125000,890153.750000,883177.187500,876472.750000,869359.687500,862561.125000,855676.875000,849177.000000,842655.875000,836108.937500,829394.937500,822582.875000,815935.250000,809208.937500,802657.312500,796090.875000,789432.125000,782788.250000,775997.187500,769204.562500,762380.687500,755859.187500,749539.750000,743460.937500,737321.937500,731026.062500,724571.562500,718073.437500,711724.875000,705419.375000,699264.125000,692937.250000,686445.187500,679926.500000,673328.625000,666769.625000,660073.375000,653450.875000,646723.562500,639951.625000,633159.750000,626073.000000,618326.250000,609625.625000,599496.500000,587228.812500,570393.312500,546627.937500,509872.281250,455662.843750,384250.968750,292888.000000,193829.453125,114025.429688,73631.179688,61601.320313,58883.125000,58162.691406,57703.664063,57177.726563,56603.203125,56094.226563,55816.597656,55450.683594,54715.968750,53848.058594,52899.804688,51890.523438,50705.890625,49301.582031,47726.851563,46220.210938,44854.863281,43613.230469,42636.484375,41942.812500,41155.507813,41319.312500,42926.304688
45,ROX,235203.218750,234191.218750,233902.812500,234109.109375,234278.906250,234423.421875,234545.750000,234664.812500,234788.609375,234903.640625,234949.703125,235054.156250,235125.812500,235202.125000,235175.125000,235055.640625,234614.546875,233668.656250,231933.093750,229277.375000,225845.109375,221572.156250,217016.250000,212903.546875,210179.015625,208425.078125,207446.218750,206855.453125,206695.781250,206547.593750,206455.265625,206480.562500,206604.265625,206589.265625,206612.984375,206536.875000,206447.187500,206512.062500,206921.390625,207258.968750,214802.171875,216046.703125,216927.968750,217408.640625,217835.906250,218295.593750,218796.609375,219091.546875,219422.750000,219677.312500,220114.468750,220553.781250,220893.156250,221141.625000,221430.812500,221798.218750,222179.562500,222474.625000,222670.218750,222805.453125,223019.281250,223384.812500,223641.265625,223860.718750,223956.406250,224186.187500,224396.734375,224667.484375,224918.156250,225128.937500,225194.187500,225475.328125,225794.609375,226216.203125,226436.562500,226594.406250,226755.468750,226968.937500,227154.406250,227270.187500,227487.593750,227863.906250,228162.843750,228410.359375,228542.046875,228796.218750,228995.453125,229143.093750,229344.031250,229694.484375,229898.468750,230004.140625,230073.859375,230280.781250,230427.859375,230645.812500,230877.375000,231078.000000,231284.437500,231552.375000,231887.593750,232190.421875,232485.687500,232781.812500,233172.562500,233720.593750,234332.546875,234997.453125,235874.750000,236910.812500,238326.062500,240150.718750,242998.375000,245978.062500,248927.187500,251059.875000,250185.515625,246175.421875,241510.437500,239216.093750,238222.687500,237430.796875,236572.796875,235721.171875,234954.828125,234284.000000,233683.765625,233263.734375,233025.296875,232924.343750,232797.843750,232695.390625,232711.328125,232704.046875,232740.140625,232715.250000,232678.687500,232513.078125,232426.687500,232442.609375,232151.234375,231379.000000,230234.453125
45,SYBR,152999.906250,149636.984375,147728.765625,146907.875000,146430.890625,146035.843750,145758.703125,145411.281250,145383.781250,145421.656250,145824.328125,146903.671875,149335.968750,153967.140625,163092.125000,180862.046875,214463.937500,275477.156250,378950.562500,535034.187500,734510.562500,943232.500000,1120876.625000,1245950.125000,1321833.625000,1364388.125000,1387338.500000,1400120.750000,1406805.125000,1410493.750000,1411950.375000,1412027.875000,1411431.250000,1410111.000000,1408304.875000,1405930.625000,1403696.375000,1400852.250000,1397678.625000,1394404.500000,1301748.125000,1258564.125000,1224476.875000,1200712.125000,1182761.125000,1168502.250000,1156348.500000,1146048.875000,1136229.500000,1126889.500000,1117756.625000,1109350.750000,1101071.375000,1092579.250000,1084063.875000,1075730.750000,1067595.125000,1059503.375000,1051555.375000,1043654.000000,1035430.500000,1027175.937500,1018782.937500,1010586.937500,1002611.687500,994744.750000,986727.375000,978510.812500,970474.687500,962365.312500,954420.937500,946388.187500,938639.000000,930420.125000,922386.750000,914981.937500,907581.812500,899731.187500,891710.937500,884359.750000,876578.312500,868613.437500,860604.875000,852288.375000,844079.562500,836349.687500,829169.375000,822075.625000,814799.437500,807287.250000,799445.625000,791648.062500,784156.062500,776941.187500,769760.875000,762640.187500,755109.062500,747734.937500,740355.437500,732924.375000,725222.000000,717624.875000,710233.312500,702519.937500,694802.625000,686719.375000,677857.250000,667831.375000,655887.437500,640954.250000,620214.687500,590321.562500,543721.500000,476898.656250,390190.593750,284501.125000,179860.343750,105548.429688,74261.351563,66759.726563,64902.128906,64091.792969,63375.847656,62769.402344,62181.433594,61608.085938,61016.535156,60299.156250,59535.757813,58627.910156,57552.261719,56156.171875,54642.414063,53068.632813,51357.667969,49633.750000,48175.652344,47017.292969,46122.679688,45335.007813,44479.804688,45327.125000,48619.765625
46,ROX,243739.187500,241099.625000,240004.296875,240180.859375,240428.312500,240636.531250,240740.953125,240893.984375,240971.250000,241027.687500,241020.328125,241129.703125,241302.750000,241525.656250,241652.781250,241687.625000,241656.187500,241658.625000,241695.625000,241807.781250,241941.656250,242080.187500,242131.718750,242302.828125,242521.312500,242816.359375,243004.968750,243229.218750,243376.906250,243508.656250,243438.250000,243341.156250,243139.625000,242885.453125,242183.781250,240848.718750,238414.656250,235408.500000,231225.546875,225873.921875,230570.203125,230020.421875,229122.484375,228336.625000,228199.250000,228418.031250,228654.593750,228805.593750,229037.218750,229325.375000,229650.171875,229925.812500,230133.062500,230463.531250,230852.390625,231153.406250,231296.562500,231647.468750,231932.031250,232231.796875,232394.125000,232727.390625,232859.281250,233157.062500,233269.234375,233473.781250,233627.750000,233966.171875,234231.250000,234458.046875,234630.968750,234821.906250,235012.203125,235211.875000,235447.531250,235686.812500,235901.265625,236045.062500,236158.828125,236225.765625,236343.093750,236279.312500,236212.406250,236064.312500,236055.046875,235965.953125,235919.062500,235730.406250,235527.390625,235389.281250,235445.500000,235711.375000,236014.953125,236373.156250,236571.203125,236720.312500,236550.281250,236090.562500,235529.078125,235234.312500,235062.718750,234878.906250,234623.234375,234322.921875,234106.843750,234079.953125,234059.843750,233870.843750,233770.656250,233686.640625,233518.312500,233357.843750,233299.218750,233244.015625,233065.437500,232928.531250,232784.375000,232674.109375,232548.625000,232580.484375,233112.906250,234689.562500,234966.734375,233681.781250,231747.046875,231200.078125,230980.218750,230808.656250,230804.140625,230818.765625,230733.234375,230456.828125,230176.203125,229909.890625,229614.578125,229416.656250,229273.656250,229244.468750,228991.093750,228788.156250,228377.187500,227962.375000,227420.109375
46,SYBR,188098.500000,182255.625000,179296.921875,178530.312500,178065.968750,177656.328125,177359.406250,176900.656250,176509.843750,176125.781250,175944.671875,175798.843750,175643.875000,175343.078125,175089.078125,174910.093750,174697.718750,174550.687500,174342.750000,174104.937500,173744.250000,173533.218750,173318.718750,173521.000000,173972.000000,174504.656250,174861.484375,175504.062500,176377.859375,177824.968750,180659.671875,186645.140625,198581.625000,221496.921875,264385.531250,340740.125000,463769.312500,634044.250000,827375.062500,1021412.125000,1051133.375000,1008810.125000,975310.000000,951736.437500,933605.500000,919079.500000,906647.250000,896074.312500,886188.875000,876746.250000,867556.562500,858541.625000,849870.812500,840870.312500,832334.687500,823611.812500,814988.437500,805780.125000,796742.062500,787691.062500,778408.437500,768687.937500,759084.125000,749300.625000,739141.312500,728350.937500,717024.000000,705327.500000,693025.375000,680365.625000,667185.500000,653374.562500,639119.000000,623925.312500,608475.250000,591955.500000,575162.875000,557770.750000,540269.500000,522931.968750,506105.312500,490673.562500,476881.968750,464720.718750,454123.531250,444747.625000,436449.750000,428453.062500,420365.687500,411751.062500,401896.000000,390097.250000,375237.687500,357293.906250,337085.031250,315941.812500,295924.875000,279888.562500,269196.468750,262586.500000,257739.687500,253168.640625,248627.796875,244256.031250,240171.500000,236166.078125,232137.734375,228093.609375,223856.296875,219848.718750,216046.218750,212271.218750,208131.656250,204014.859375,200149.312500,196317.609375,192175.093750,187916.750000,183573.453125,178661.921875,169868.640625,146502.125000,113936.960938,87926.929688,78618.812500,76665.929688,75178.757813,73260.234375,70151.015625,65682.546875,60971.707031,56646.761719,53830.570313,52304.933594,51951.761719,51633.703125,51124.667969,50688.253906,50476.585938,50336.277344,49776.488281,50385.214844,52799.660156
49,ROX,203740.765625,203820.562500,202820.093750,200989.890625,197285.781250,193786.781250,191738.718750,192030.609375,192116.109375,192281.031250,192441.281250,192643.328125,192721.062500,192811.859375,192808.140625,192892.109375,192981.500000,193115.828125,193204.843750,193276.484375,193249.250000,193206.125000,193054.187500,192734.734375,192077.781250,190926.312500,188873.078125,185712.765625,182113.734375,178494.906250,175168.859375,172373.468750,170781.437500,169937.843750,169418.531250,168883.281250,168646.906250,168604.937500,168646.953125,168505.046875,175698.968750,176680.968750,177341.875000,177788.187500,178167.000000,178573.812500,178898.109375,179377.578125,179783.062500,180055.593750,180142.406250,180397.890625,180718.906250,181082.828125,181291.875000,181466.875000,181501.906250,181555.406250,181586.015625,181866.281250,182132.031250,182417.625000,182701.093750,183003.781250,183217.531250,183303.546875,183553.218750,183741.906250,183882.000000,184001.734375,184203.109375,184385.578125,184477.343750,184711.828125,184877.687500,185083.156250,185173.156250,185258.843750,185327.093750,185416.578125,185486.015625,185515.562500,185618.859375,185905.953125,186373.515625,186854.312500,187062.218750,187100.359375,187358.125000,187750.500000,188170.015625,188454.187500,188756.093750,189215.375000,189721.187500,190104.390625,190139.656250,190164.093750,189996.031250,189804.109375,189640.906250,189578.734375,189447.250000,189227.156250,189124.375000,189134.218750,189272.125000,189519.656250,189773.718750,190056.625000,190436.578125,191238.968750,192745.765625,195533.468750,198577.171875,200363.343750,198845.312500,195476.953125,192375.125000,191154.375000,190906.546875,190639.578125,190448.000000,190395.234375,190394.562500,190182.781250,189990.609375,189767.234375,189614.093750,189427.046875,189433.171875,189305.890625,189166.906250,188954.562500,188820.906250,188704.796875,188584.578125,188470.250000,188340.843750,188129.000000,187619.234375,186997.515625,186406.562500
49,SYBR,117616.179688,118540.484375,118748.468750,118376.210938,118077.695313,118050.781250,118087.203125,118035.375000,118007.820313,117903.070313,117730.250000,117486.125000,117186.109375,116974.109375,116880.007813,116925.195313,117028.796875,117263.304688,117822.125000,119255.984375,122339.828125,128445.296875,140251.343750,162829.234375,204272.281250,275785.156250,386669.687500,533808.625000,694710.187500,837947.375000,943497.062500,1011008.625000,1049684.250000,1070978.375000,1082620.000000,1090594.000000,1094992.375000,1097144.750000,1097580.000000,1098137.125000,1025353.437500,991904.312500,965432.562500,946699.375000,932590.750000,921042.500000,911404.375000,902801.000000,894787.000000,887268.125000,880421.250000,873426.687500,866901.875000,860128.687500,853710.250000,846982.625000,840902.250000,834658.437500,828454.812500,821758.875000,815242.187500,808707.750000,802370.187500,795999.937500,789477.500000,783185.125000,776729.375000,770672.937500,764374.562500,758164.500000,751965.750000,746024.875000,739981.500000,733112.562500,726529.250000,720174.375000,714152.562500,708047.187500,701911.125000,695707.312500,689188.750000,682798.875000,676263.937500,669793.875000,663328.125000,657185.375000,651429.250000,646075.562500,640393.812500,634517.750000,628664.000000,622957.625000,617260.562500,611401.500000,605694.000000,599986.875000,594085.375000,587739.000000,581329.000000,575384.937500,569590.812500,563672.062500,557374.687500,551025.812500,544696.312500,538523.062500,532150.437500,525237.812500,517699.031250,508806.875000,497109.437500,479612.093750,450723.625000,400213.843750,324524.531250,231697.640625,147797.984375,93847.835938,71737.656250,65373.949219,62436.179688,60197.480469,57478.968750,54082.785156,50689.808594,48491.050781,47401.781250,46651.886719,46003.996094,45496.898438,45003.144531,44298.351563,43549.875000,42860.175781,42323.695313,41553.355469,40404.257813,38871.453125,37295.824219,35827.582031,34038.808594,33140.796875,33756.984375
50,ROX,189634.312500,189610.484375,189740.328125,190133.796875,190556.390625,190876.015625,191100.031250,191307.843750,191389.718750,191364.921875,191409.640625,191408.187500,191419.234375,191466.218750,191642.609375,191728.187500,191721.687500,191666.109375,191641.953125,191659.734375,191677.484375,191600.093750,191365.484375,190740.406250,189625.703125,187594.593750,184539.734375,180526.140625,176258.609375,172935.859375,170600.343750,169303.718750,168184.640625,167529.281250,167061.515625,166867.828125,166643.687500,166472.921875,166448.218750,166387.421875,173893.296875,174977.031250,175883.437500,176475.437500,176899.109375,177333.703125,177761.140625,178192.500000,178569.796875,178985.687500,179275.140625,179625.359375,180061.968750,180485.890625,180792.843750,181039.406250,181355.968750,181741.250000,182051.375000,182334.468750,182469.000000,182737.171875,183026.750000,183330.750000,183519.250000,183666.125000,183907.671875,184121.453125,184424.593750,184626.968750,184811.625000,184903.640625,185020.515625,185181.328125,185428.953125,185755.906250,185994.765625,186220.703125,186341.640625,186479.718750,186581.859375,186779.015625,187023.281250,187166.140625,187298.312500,187481.937500,187710.968750,187713.015625,187646.640625,187689.203125,187873.171875,187970.593750,188050.750000,188053.906250,188214.046875,188224.250000,188296.171875,188286.046875,188297.468750,188278.453125,188332.578125,188488.156250,188566.109375,188685.156250,188817.875000,188894.625000,188849.687500,188882.687500,189024.546875,189280.375000,189553.828125,190026.765625,191201.250000,193434.046875,196730.968750,199647.453125,199918.203125,197196.453125,193748.453125,191767.687500,191212.968750,191116.265625,191247.687500,191442.640625,191544.171875,191315.843750,190989.671875,190928.625000,191059.281250,191239.828125,191475.875000,191802.281250,192025.484375,192011.062500,191845.312500,191555.281250,191301.390625,191032.187500,190861.953125,190548.359375,189939.937500,189173.640625,188547.656250
50,SYBR,120921.250000,118745.242188,117336.828125,116668.281250,116239.656250,116020.929688,115825.312500,115609.734375,115388.695313,115130.703125,114879.773438,114694.710938,114500.718750,114288.867188,114087.796875,114125.015625,114345.976563,115000.117188,116297.445313,119062.585938,124660.953125,135577.468750,156408.265625,194848.218750,261979.375000,367871.500000,511466.093750,672925.062500,820507.125000,931628.187500,1002756.937500,1044319.437500,1068074.250000,1081866.000000,1089967.000000,1094947.500000,1098328.875000,1099990.375000,1100121.250000,1099687.625000,1029935.812500,998221.812500,972772.437500,954666.062500,940904.250000,929768.187500,920490.812500,912504.562500,904982.125000,897773.000000,891027.937500,884762.000000,878456.375000,871954.125000,865711.750000,859615.937500,853677.562500,847283.187500,841229.937500,834923.375000,828768.000000,822314.687500,816045.812500,809824.812500,803813.125000,797755.687500,791351.437500,785060.687500,778662.750000,772466.250000,766271.312500,760365.062500,754291.000000,747914.625000,741499.000000,735192.875000,729002.625000,722815.875000,716618.625000,710602.500000,704609.187500,698379.750000,691947.625000,685487.375000,679309.062500,672820.312500,666404.562500,660399.562500,654592.375000,648497.812500,642346.000000,636375.875000,630428.062500,624288.000000,617937.812500,611705.000000,605556.875000,599376.625000,593240.687500,587050.187500,580972.125000,574611.500000,568424.500000,561991.062500,555641.812500,549307.062500,542854.625000,536125.750000,528871.875000,520989.843750,511249.937500,497361.031250,474392.187500,436006.343750,374273.468750,287928.750000,195053.875000,124390.914063,88172.921875,75232.335938,69502.101563,64876.546875,59507.464844,53064.113281,46110.519531,40648.398438,37653.738281,36404.367188,35699.621094,35395.652344,35300.644531,35271.378906,34991.601563,34454.519531,34048.167969,33794.652344,33649.015625,33326.937500,32940.816406,32415.957031,31839.894531,31916.521484,33017.480469
51,ROX,187729.156250,187812.062500,187949.250000,188095.812500,188309.375000,188418.828125,188573.281250,188647.437500,188800.203125,188822.781250,188876.000000,188906.578125,189056.875000,189166.687500,189315.859375,189301.234375,189354.750000,189341.343750,189445.437500,189493.671875,189481.406250,189336.687500,189014.953125,188588.218750,187733.312500,186205.093750,183546.062500,179829.765625,175633.500000,171918.062500,169158.453125,167225.937500,165838.046875,164955.750000,164519.140625,164357.750000,164234.484375,164157.093750,164077.171875,163978.312500,172303.765625,173367.906250,174032.906250,174457.578125,175052.687500,175451.625000,175724.421875,175925.921875,176431.593750,176926.312500,177223.515625,177357.421875,177632.765625,178072.500000,178366.750000,178501.609375,178639.703125,178969.000000,179216.250000,179470.515625,179559.687500,179788.796875,180002.500000,180244.765625,180441.562500,180643.390625,180820.656250,180983.843750,181300.750000,181513.703125,181691.921875,181824.453125,182048.843750,182225.546875,182412.531250,182578.093750,182652.437500,182771.625000,182994.093750,183252.031250,183528.296875,183668.937500,183736.468750,183785.828125,183932.906250,184138.281250,184267.015625,184355.656250,184472.906250,184679.500000,184929.875000,185094.171875,185139.109375,185261.218750,185354.765625,185391.375000,185436.140625,185673.000000,185887.750000,185929.609375,185934.843750,186073.765625,186253.375000,186399.562500,186443.718750,186476.656250,186518.984375,186669.328125,186738.125000,186900.953125,187122.203125,187640.515625,188708.218750,190801.765625,193963.390625,196943.671875,197433.953125,194770.609375,191164.593750,189013.015625,188289.984375,188128.906250,188170.140625,188253.421875,188242.593750,188123.125000,188035.171875,188082.187500,188176.828125,188402.640625,188606.109375,188836.750000,189086.421875,189557.171875,189931.171875,190084.718750,190039.546875,189875.171875,189607.531250,189202.890625,188400.062500,187421.531250,186620.281250
